DATE,TIME,FREQ,R,G,B
2013-01-03,21:40,5,0,0,1
2013-01-03,22:00,1,0,0,1
2013-01-03,22:10,1,0,0,1
2013-01-03,22:20,5,0,0,1
2013-01-04,16:00,3,0,0,1
2013-01-04,16:10,2,0,0,1
2013-01-04,17:10,1,0,0,1
2013-01-04,18:40,1,0,0,1
2013-01-04,18:50,1,0,0,1
2013-01-04,19:20,1,0,0,1
2013-01-04,20:10,3,0,0,1
2013-01-04,20:40,2,0,0,1
2013-01-04,20:50,2,0,0,1
2013-01-04,21:00,2,0,0,1
2013-01-04,21:10,1,0,0,1
2013-01-07,15:50,1,0,0,1
2013-01-07,16:00,1,0,0,1
2013-01-07,16:40,1,0,0,1
2013-01-07,17:30,1,0,0,1
2013-01-07,17:40,1,0,0,1
2013-01-07,19:00,1,0,0,1
2013-01-07,19:10,2,0,0,1
2013-01-07,19:20,2,0,0,1
2013-01-07,19:40,1,0,0,1
2013-01-07,19:50,2,0,0,1
2013-01-07,20:10,1,0,0,1
2013-01-07,20:20,1,0,0,1
2013-01-07,20:40,1,0,0,1
2013-01-07,21:00,1,0,0,1
2013-01-07,21:30,1,0,0,1
2013-01-07,21:40,1,0,0,1
2013-01-08,15:40,2,0,0,1
2013-01-08,15:50,3,0,0,1
2013-01-08,16:00,2,0,0,1
2013-01-08,16:50,1,0,0,1
2013-01-08,17:00,1,0,0,1
2013-01-08,17:20,1,0,0,1
2013-01-08,17:30,2,0,0,1
2013-01-08,18:10,1,0,0,1
2013-01-08,18:20,3,0,0,1
2013-01-08,18:30,5,0,0,1
2013-01-08,18:50,1,0,0,1
2013-01-08,19:00,2,0,0,1
2013-01-08,19:40,1,0,0,1
2013-01-08,19:50,1,0,0,1
2013-01-08,20:00,2,0,0,1
2013-01-08,20:20,1,0,0,1
2013-01-08,20:30,7,0,0,1
2013-01-08,20:50,1,0,0,1
2013-01-08,21:10,1,0,0,1
2013-01-08,21:20,3,0,0,1
2013-01-08,21:30,2,0,0,1
2013-01-08,21:40,1,0,0,1
2013-01-09,13:50,1,0,0,1
2013-01-09,14:20,1,0,0,1
2013-01-09,14:30,2,0,0,1
2013-01-09,14:40,1,0,0,1
2013-01-09,14:50,4,0,0,1
2013-01-09,15:00,3,0,0,1
2013-01-09,16:10,1,0,0,1
2013-01-09,16:20,3,0,0,1
2013-01-09,16:40,3,0,0,1
2013-01-09,17:50,2,0,0,1
2013-01-09,18:00,3,0,0,1
2013-01-09,19:10,1,0,0,1
2013-01-09,19:20,2,0,0,1
2013-01-09,19:30,4,0,0,1
2013-01-09,19:40,1,0,0,1
2013-01-09,20:20,2,0,0,1
2013-01-09,21:00,2,0,0,1
2013-01-09,21:10,2,0,0,1
2013-01-09,21:20,2,0,0,1
2013-01-09,21:30,1,0,0,1
2013-01-09,21:40,2,0,0,1
2013-01-09,22:00,1,0,0,1
2013-01-09,22:30,1,0,0,1
2013-01-10,13:40,1,0,0,1
2013-01-10,14:50,1,0,0,1
2013-01-10,15:50,1,0,0,1
2013-01-10,16:00,3,0,0,1
2013-01-10,16:10,3,0,0,1
2013-01-10,16:20,3,0,0,1
2013-01-10,16:30,6,0,0,1
2013-01-10,16:40,3,0,0,1
2013-01-10,17:00,3,0,0,1
2013-01-10,17:10,1,0,0,1
2013-01-10,18:30,1,0,0,1
2013-01-10,18:40,1,0,0,1
2013-01-10,18:50,1,0,0,1
2013-01-10,19:00,1,0,0,1
2013-01-10,19:10,6,0,0,1
2013-01-10,19:20,2,0,0,1
2013-01-10,19:30,2,0,0,1
2013-01-10,19:40,1,0,0,1
2013-01-10,20:20,1,0,0,1
2013-01-10,20:30,2,0,0,1
2013-01-10,20:50,7,0,0,1
2013-01-10,21:00,1,0,0,1
2013-01-10,21:10,2,0,0,1
2013-01-10,21:20,2,0,0,1
2013-01-10,21:30,1,0,0,1
2013-01-10,21:50,1,0,0,1
2013-01-11,14:30,1,0,0,1
2013-01-11,14:40,2,0,0,1
2013-01-11,14:50,2,0,0,1
2013-01-11,15:00,4,0,0,1
2013-01-11,15:20,2,0,0,1
2013-01-11,16:00,2,0,0,1
2013-01-11,16:10,2,0,0,1
2013-01-11,16:30,2,0,0,1
2013-01-11,17:00,1,0,0,1
2013-01-11,17:20,1,0,0,1
2013-01-11,18:20,1,0,0,1
2013-01-11,18:30,1,0,0,1
2013-01-11,18:50,1,0,0,1
2013-01-11,19:00,1,0,0,1
2013-01-11,19:40,1,0,0,1
2013-01-11,19:50,1,0,0,1
2013-01-11,20:20,3,0,0,1
2013-01-11,20:30,4,0,0,1
2013-01-11,20:40,1,0,0,1
2013-01-11,21:10,1,0,0,1
2013-01-14,15:00,1,0,0,1
2013-01-14,15:30,1,0,0,1
2013-01-14,15:40,1,0,0,1
2013-01-14,15:50,1,0,0,1
2013-01-14,16:50,2,0,0,1
2013-01-14,18:00,2,0,0,1
2013-01-14,18:40,1,0,0,1
2013-01-14,18:50,3,0,0,1
2013-01-14,19:30,2,0,0,1
2013-01-14,19:50,3,0,0,1
2013-01-14,20:10,2,0,0,1
2013-01-14,20:30,1,0,0,1
2013-01-14,20:40,3,0,0,1
2013-01-14,20:50,1,0,0,1
2013-01-14,21:10,1,0,0,1
2013-01-14,21:40,4,0,0,1
2013-01-14,22:00,1,0,0,1
2013-01-14,22:10,1,0,0,1
2013-01-14,22:20,1,0,0,1
2013-01-14,22:30,2,0,0,1
2013-01-15,14:10,1,0,0,1
2013-01-15,14:20,1,0,0,1
2013-01-15,15:10,1,0,0,1
2013-01-15,15:50,1,0,0,1
2013-01-15,16:00,1,0,0,1
2013-01-15,16:10,1,0,0,1
2013-01-15,16:20,1,0,0,1
2013-01-15,16:30,1,0,0,1
2013-01-15,17:00,1,0,0,1
2013-01-15,17:10,4,0,0,1
2013-01-15,17:50,2,0,0,1
2013-01-15,19:10,2,0,0,1
2013-01-15,20:00,5,0,0,1
2013-01-15,20:20,1,0,0,1
2013-01-15,20:30,1,0,0,1
2013-01-15,20:40,1,0,0,1
2013-01-15,21:00,1,0,0,1
2013-01-15,21:30,1,0,0,1
2013-01-15,21:40,1,0,0,1
2013-01-15,21:50,4,0,0,1
2013-01-15,22:10,1,0,0,1
2013-01-16,15:30,4,0,0,1
2013-01-16,15:40,6,0,0,1
2013-01-16,15:50,1,0,0,1
2013-01-16,17:00,3,0,0,1
2013-01-16,19:30,1,0,0,1
2013-01-17,16:00,5,0,0,1
2013-01-17,16:10,2,0,0,1
2013-01-17,16:20,1,0,0,1
2013-01-17,16:30,3,0,0,1
2013-01-17,16:40,2,0,0,1
2013-01-17,17:40,2,0,0,1
2013-01-17,18:30,1,0,0,1
2013-01-18,15:10,1,0,0,1
2013-01-18,15:40,2,0,0,1
2013-01-18,15:50,1,0,0,1
2013-01-18,16:20,3,0,0,1
2013-01-18,16:50,1,0,0,1
2013-01-18,17:00,1,0,0,1
2013-01-18,17:40,4,0,0,1
2013-01-18,17:50,5,0,0,1
2013-01-18,18:00,1,0,0,1
2013-01-18,18:30,2,0,0,1
2013-01-18,18:40,3,0,0,1
2013-01-18,18:50,1,0,0,1
2013-01-18,19:00,1,0,0,1
2013-01-18,19:50,1,0,0,1
2013-01-18,20:20,2,0,0,1
2013-01-18,20:40,1,0,0,1
2013-01-18,21:10,1,0,0,1
2013-01-21,18:30,1,0,0,1
2013-01-21,18:40,2,0,0,1
2013-01-21,19:10,1,0,0,1
2013-01-21,19:20,1,0,0,1
2013-01-21,19:50,1,0,0,1
2013-01-21,20:20,1,0,0,1
2013-01-21,20:30,1,0,0,1
2013-01-21,20:40,1,0,0,1
2013-01-22,14:40,4,0,0,1
2013-01-22,14:50,3,0,0,1
2013-01-22,15:00,8,0,0,1
2013-01-22,15:10,3,0,0,1
2013-01-22,16:00,1,0,0,1
2013-01-22,16:20,1,0,0,1
2013-01-22,16:30,4,0,0,1
2013-01-22,16:40,1,0,0,1
2013-01-22,16:50,5,0,0,1
2013-01-22,17:10,3,0,0,1
2013-01-22,17:20,1,0,0,1
2013-01-22,19:20,4,0,0,1
2013-01-22,19:30,1,0,0,1
2013-01-22,19:40,1,0,0,1
2013-01-22,19:50,1,0,0,1
2013-01-22,20:00,3,0,0,1
2013-01-22,20:10,1,0,0,1
2013-01-22,20:20,3,0,0,1
2013-01-22,20:30,2,0,0,1
2013-01-22,21:00,1,0,0,1
2013-01-22,21:10,1,0,0,1
2013-01-22,21:30,1,0,0,1
2013-01-22,21:40,1,0,0,1
2013-01-22,22:20,1,0,0,1
2013-01-23,14:40,1,0,0,1
2013-01-23,14:50,1,0,0,1
2013-01-23,15:10,1,0,0,1
2013-01-23,15:50,3,0,0,1
2013-01-23,16:00,1,0,0,1
2013-01-23,16:20,1,0,0,1
2013-01-23,18:20,2,0,0,1
2013-01-23,18:30,1,0,0,1
2013-01-23,18:40,1,0,0,1
2013-01-23,19:00,1,0,0,1
2013-01-23,19:10,2,0,0,1
2013-01-23,19:20,2,0,0,1
2013-01-23,19:40,7,0,0,1
2013-01-23,19:50,1,0,0,1
2013-01-23,20:00,2,0,0,1
2013-01-23,20:20,2,0,0,1
2013-01-23,20:30,1,0,0,1
2013-01-23,20:50,2,0,0,1
2013-01-23,21:10,4,0,0,1
2013-01-23,21:40,1,0,0,1
2013-01-24,13:40,2,0,0,1
2013-01-24,13:50,5,0,0,1
2013-01-24,15:20,1,0,0,1
2013-01-24,16:10,1,0,0,1
2013-01-24,18:20,2,0,0,1
2013-01-24,18:30,5,0,0,1
2013-01-24,18:40,4,0,0,1
2013-01-24,18:50,4,0,0,1
2013-01-24,19:00,1,0,0,1
2013-01-24,19:40,1,0,0,1
2013-01-24,20:10,2,0,0,1
2013-01-24,20:20,2,0,0,1
2013-01-24,20:30,2,0,0,1
2013-01-24,20:50,8,0,0,1
2013-01-24,21:00,5,0,0,1
2013-01-24,21:20,1,0,0,1
2013-01-24,21:50,1,0,0,1
2013-01-25,14:00,2,0,0,1
2013-01-25,15:00,1,0,0,1
2013-01-25,15:40,1,0,0,1
2013-01-25,16:00,1,0,0,1
2013-01-25,16:20,1,0,0,1
2013-01-25,16:30,1,0,0,1
2013-01-25,17:30,1,0,0,1
2013-01-25,17:50,2,0,0,1
2013-01-25,18:00,3,0,0,1
2013-01-25,18:30,1,0,0,1
2013-01-25,19:40,1,0,0,1
2013-01-25,19:50,2,0,0,1
2013-01-25,20:10,3,0,0,1
2013-01-25,20:20,1,0,0,1
2013-01-25,20:40,1,0,0,1
2013-01-25,20:50,2,0,0,1
2013-01-25,21:30,4,0,0,1
2013-01-28,15:20,2,0,0,1
2013-01-28,16:20,1,0,0,1
2013-01-28,16:30,1,0,0,1
2013-01-28,19:50,1,0,0,1
2013-01-28,20:10,1,0,0,1
2013-01-28,20:40,1,0,0,1
2013-01-28,20:50,1,0,0,1
2013-01-28,21:00,1,0,0,1
2013-01-29,15:10,1,0,0,1
2013-01-29,15:20,5,0,0,1
2013-01-29,17:00,2,0,0,1
2013-01-29,18:40,1,0,0,1
2013-01-29,18:50,1,0,0,1
2013-01-29,19:30,1,0,0,1
2013-01-29,20:20,2,0,0,1
2013-01-29,20:50,1,0,0,1
2013-01-29,21:00,3,0,0,1
2013-01-29,21:10,8,0,0,1
2013-01-29,21:20,1,0,0,1
2013-01-29,21:30,1,0,0,1
2013-01-30,14:00,5,0,0,1
2013-01-30,14:10,3,0,0,1
2013-01-30,14:40,2,0,0,1
2013-01-30,15:40,2,0,0,1
2013-01-30,16:10,1,0,0,1
2013-01-30,17:00,2,0,0,1
2013-01-30,18:00,2,0,0,1
2013-01-30,19:30,1,0,0,1
2013-01-30,19:40,1,0,0,1
2013-01-30,20:10,2,0,0,1
2013-01-30,20:20,1,0,0,1
2013-01-30,20:30,5,0,0,1
2013-01-30,20:40,1,0,0,1
2013-01-30,20:50,1,0,0,1
2013-01-30,21:00,1,0,0,1
2013-01-30,21:20,1,0,0,1
2013-01-30,21:40,3,0,0,1
2013-01-31,14:20,1,0,0,1
2013-01-31,14:50,1,0,0,1
2013-01-31,15:40,2,0,0,1
2013-01-31,15:50,7,0,0,1
2013-01-31,16:20,1,0,0,1
2013-01-31,18:00,1,0,0,1
2013-01-31,18:10,2,0,0,1
2013-01-31,18:20,1,0,0,1
2013-01-31,18:30,1,0,0,1
2013-01-31,18:40,1,0,0,1
2013-01-31,18:50,5,0,0,1
2013-01-31,19:20,1,0,0,1
2013-01-31,19:40,2,0,0,1
2013-01-31,20:00,2,0,0,1
2013-01-31,20:10,1,0,0,1
2013-01-31,20:30,1,0,0,1
2013-01-31,20:40,1,0,0,1
2013-01-31,20:50,1,0,0,1
2013-01-31,21:00,1,0,0,1
2013-01-31,21:10,1,0,0,1
2013-01-31,21:20,3,0,0,1
2013-01-31,21:40,2,0,0,1
2013-02-01,13:40,2,0,0,1
2013-02-01,15:20,1,0,0,1
2013-02-01,16:50,1,0,0,1
2013-02-01,17:10,1,0,0,1
2013-02-01,18:10,1,0,0,1
2013-02-01,18:40,2,0,0,1
2013-02-01,19:10,1,0,0,1
2013-02-01,20:00,1,0,0,1
2013-02-01,20:10,5,0,0,1
2013-02-01,20:20,2,0,0,1
2013-02-01,20:40,1,0,0,1
2013-02-01,20:50,1,0,0,1
2013-02-01,21:00,2,0,0,1
2013-02-01,21:10,2,0,0,1
2013-02-04,14:30,1,0,0,1
2013-02-04,15:00,1,0,0,1
2013-02-04,16:00,2,0,0,1
2013-02-04,18:50,1,0,0,1
2013-02-04,19:00,1,0,0,1
2013-02-04,19:20,4,0,0,1
2013-02-04,19:30,4,0,0,1
2013-02-04,19:40,1,0,0,1
2013-02-04,20:00,1,0,0,1
2013-02-04,20:30,1,0,0,1
2013-02-04,20:50,4,0,0,1
2013-02-04,21:00,2,0,0,1
2013-02-04,21:30,2,0,0,1
2013-02-04,21:40,1,0,0,1
2013-02-04,21:50,1,0,0,1
2013-02-04,22:00,1,0,0,1
2013-02-05,13:50,4,0,0,1
2013-02-05,14:00,1,0,0,1
2013-02-05,14:10,4,0,0,1
2013-02-05,14:50,1,0,0,1
2013-02-05,15:00,2,0,0,1
2013-02-05,15:30,2,0,0,1
2013-02-05,15:40,1,0,0,1
2013-02-05,16:30,1,0,0,1
2013-02-05,17:30,2,0,0,1
2013-02-05,17:50,6,0,0,1
2013-02-05,18:00,1,0,0,1
2013-02-05,18:40,3,0,0,1
2013-02-05,18:50,5,0,0,1
2013-02-05,19:00,2,0,0,1
2013-02-05,19:20,1,0,0,1
2013-02-05,19:50,2,0,0,1
2013-02-05,20:00,1,0,0,1
2013-02-05,20:20,1,0,0,1
2013-02-05,20:50,2,0,0,1
2013-02-05,21:10,1,0,0,1
2013-02-05,21:30,5,0,0,1
2013-02-05,21:40,4,0,0,1
2013-02-05,21:50,1,0,0,1
2013-02-06,01:50,1,1,0,0
2013-02-06,14:20,2,0,0,1
2013-02-06,14:30,1,0,0,1
2013-02-06,14:40,4,0,0,1
2013-02-06,15:10,4,0,0,1
2013-02-06,15:20,3,0,0,1
2013-02-06,15:30,3,0,0,1
2013-02-06,15:40,1,0,0,1
2013-02-06,16:10,4,0,0,1
2013-02-06,16:20,4,0,0,1
2013-02-06,16:30,1,0,0,1
2013-02-06,17:00,3,0,0,1
2013-02-06,18:20,1,0,0,1
2013-02-06,18:30,1,0,0,1
2013-02-06,18:40,2,0,0,1
2013-02-06,18:50,1,0,0,1
2013-02-06,19:00,1,0,0,1
2013-02-06,19:40,1,0,0,1
2013-02-06,19:50,3,0,0,1
2013-02-06,20:00,4,0,0,1
2013-02-06,20:10,1,0,0,1
2013-02-06,20:30,1,0,0,1
2013-02-06,20:40,1,0,0,1
2013-02-06,21:00,2,0,0,1
2013-02-06,21:20,5,0,0,1
2013-02-06,22:00,4,0,0,1
2013-02-07,13:50,1,0,0,1
2013-02-07,14:00,2,0,0,1
2013-02-07,14:50,2,0,0,1
2013-02-07,15:20,2,0,0,1
2013-02-07,15:30,1,0,0,1
2013-02-07,16:30,1,0,0,1
2013-02-07,17:20,3,0,0,1
2013-02-07,17:30,3,0,0,1
2013-02-07,17:40,3,0,0,1
2013-02-07,17:50,3,0,0,1
2013-02-07,18:00,3,0,0,1
2013-02-07,19:30,1,0,0,1
2013-02-07,19:40,10,0,0,1
2013-02-07,19:50,5,0,0,1
2013-02-07,20:00,3,0,0,1
2013-02-07,20:10,2,0,0,1
2013-02-07,20:20,2,0,0,1
2013-02-07,20:30,2,0,0,1
2013-02-07,20:40,1,0,0,1
2013-02-07,20:50,1,0,0,1
2013-02-07,21:10,1,0,0,1
2013-02-07,21:20,1,0,0,1
2013-02-07,21:30,3,0,0,1
2013-02-07,21:40,4,0,0,1
2013-02-07,21:50,1,0,0,1
2013-02-08,14:20,1,0,0,1
2013-02-08,14:40,2,0,0,1
2013-02-08,14:50,1,0,0,1
2013-02-08,15:10,5,0,0,1
2013-02-08,15:20,5,0,0,1
2013-02-08,15:30,1,0,0,1
2013-02-08,15:40,1,0,0,1
2013-02-08,16:00,4,0,0,1
2013-02-08,16:10,1,0,0,1
2013-02-09,23:10,2,0,0,1
2013-02-09,23:20,1,0,0,1
2013-02-10,23:50,1,0,0,1
2013-02-11,17:40,1,0,0,1
2013-02-11,17:50,3,0,0,1
2013-02-11,19:00,2,0,0,1
2013-02-11,20:10,2,0,0,1
2013-02-11,20:40,2,0,0,1
2013-02-12,14:50,2,0,0,1
2013-02-12,15:00,1,0,0,1
2013-02-12,15:30,3,0,0,1
2013-02-12,15:50,1,0,0,1
2013-02-12,16:50,2,0,0,1
2013-02-12,17:00,1,0,0,1
2013-02-12,17:10,3,0,0,1
2013-02-12,17:20,1,0,0,1
2013-02-12,17:30,1,0,0,1
2013-02-12,18:30,1,0,0,1
2013-02-12,18:40,1,0,0,1
2013-02-12,19:10,1,0,0,1
2013-02-12,19:20,2,0,0,1
2013-02-12,19:30,1,0,0,1
2013-02-12,20:00,1,0,0,1
2013-02-12,20:10,1,0,0,1
2013-02-12,20:20,3,0,0,1
2013-02-12,20:30,1,0,0,1
2013-02-12,20:40,2,0,0,1
2013-02-12,20:50,2,0,0,1
2013-02-12,21:10,3,0,0,1
2013-02-12,21:20,2,0,0,1
2013-02-12,21:30,5,0,0,1
2013-02-12,21:40,2,0,0,1
2013-02-12,21:50,1,0,0,1
2013-02-12,22:00,6,0,0,1
2013-02-13,13:40,1,0,0,1
2013-02-13,14:20,1,0,0,1
2013-02-13,14:50,6,0,0,1
2013-02-13,15:00,2,0,0,1
2013-02-13,15:10,1,0,0,1
2013-02-13,15:50,2,0,0,1
2013-02-13,16:10,3,0,0,1
2013-02-13,16:30,1,0,0,1
2013-02-13,16:40,3,0,0,1
2013-02-13,16:50,4,0,0,1
2013-02-13,17:10,2,0,0,1
2013-02-13,17:20,2,0,0,1
2013-02-13,17:40,1,0,0,1
2013-02-13,18:50,2,0,0,1
2013-02-13,19:00,2,0,0,1
2013-02-13,19:10,10,0,0,1
2013-02-13,19:20,1,0,0,1
2013-02-13,19:30,2,0,0,1
2013-02-13,19:50,3,0,0,1
2013-02-13,20:00,1,0,0,1
2013-02-13,20:20,4,0,0,1
2013-02-13,20:30,2,0,0,1
2013-02-13,20:40,3,0,0,1
2013-02-13,20:50,2,0,0,1
2013-02-13,21:10,2,0,0,1
2013-02-13,21:40,1,0,0,1
2013-02-13,22:10,1,0,0,1
2013-02-14,14:10,1,0,0,1
2013-02-14,14:30,2,0,0,1
2013-02-14,14:40,1,0,0,1
2013-02-14,14:50,6,0,0,1
2013-02-14,15:20,1,0,0,1
2013-02-14,15:30,2,0,0,1
2013-02-14,15:40,1,0,0,1
2013-02-14,16:10,1,0,0,1
2013-02-14,17:00,1,0,0,1
2013-02-14,17:30,2,0,0,1
2013-02-14,17:40,3,0,0,1
2013-02-14,17:50,1,0,0,1
2013-02-14,18:50,5,0,0,1
2013-02-14,19:00,1,0,0,1
2013-02-14,19:20,1,0,0,1
2013-02-14,19:30,1,0,0,1
2013-02-14,19:50,1,0,0,1
2013-02-14,20:00,3,0,0,1
2013-02-14,20:30,4,0,0,1
2013-02-14,20:40,3,0,0,1
2013-02-14,20:50,1,0,0,1
2013-02-14,21:00,3,0,0,1
2013-02-14,21:10,1,0,0,1
2013-02-14,21:20,4,0,0,1
2013-02-14,21:30,4,0,0,1
2013-02-14,21:40,2,0,0,1
2013-02-14,22:00,1,0,0,1
2013-02-14,22:20,2,0,0,1
2013-02-15,04:10,1,1,0,0
2013-02-15,10:00,1,1,0,0
2013-02-15,14:10,2,0,0,1
2013-02-15,14:40,4,0,0,1
2013-02-15,15:00,2,0,0,1
2013-02-15,15:30,1,0,0,1
2013-02-15,15:50,3,0,0,1
2013-02-15,16:00,1,0,0,1
2013-02-15,16:10,1,0,0,1
2013-02-15,17:40,2,0,0,1
2013-02-15,18:10,1,0,0,1
2013-02-15,19:20,2,0,0,1
2013-02-15,19:30,1,0,0,1
2013-02-15,19:40,2,0,0,1
2013-02-15,19:50,2,0,0,1
2013-02-15,20:00,1,0,0,1
2013-02-15,20:20,3,0,0,1
2013-02-15,20:40,1,0,0,1
2013-02-15,21:00,2,0,0,1
2013-02-15,21:20,3,0,0,1
2013-02-15,21:30,1,0,0,1
2013-02-15,22:00,1,0,0,1
2013-02-15,22:40,1,0,0,1
2013-02-16,23:40,2,1,0,0
2013-02-17,02:30,1,1,0,0
2013-02-18,23:30,1,1,0,0
2013-02-19,00:20,2,1,0,0
2013-02-19,00:40,1,1,0,0
2013-02-19,01:40,1,1,0,0
2013-02-19,12:30,1,1,0,0
2013-02-19,14:00,1,0,0,1
2013-02-19,15:10,1,0,0,1
2013-02-19,16:00,1,0,0,1
2013-02-19,17:10,1,0,0,1
2013-02-19,17:20,1,0,0,1
2013-02-19,17:40,1,0,0,1
2013-02-19,17:50,2,0,0,1
2013-02-19,18:10,1,0,0,1
2013-02-19,19:30,2,0,0,1
2013-02-19,20:10,1,1,0,0
2013-02-19,20:20,1,0,0,1
2013-02-19,20:50,1,0,0,1
2013-02-19,21:10,1,0,0,1
2013-02-19,21:20,1,0,0,1
2013-02-19,21:30,1,0,0,1
2013-02-19,21:40,2,0,0,1
2013-02-19,22:00,1,0,0,1
2013-02-20,01:10,1,1,0,0
2013-02-20,05:00,1,1,0,0
2013-02-20,05:10,1,1,0,0
2013-02-20,15:10,1,0,0,1
2013-02-20,15:40,1,0,0,1
2013-02-20,16:00,4,0,0,1
2013-02-20,16:10,2,0,0,1
2013-02-20,16:20,1,0,0,1
2013-02-20,16:30,1,0,0,1
2013-02-20,16:40,1,0,0,1
2013-02-20,16:50,1,0,0,1
2013-02-20,17:00,1,0,0,1
2013-02-20,17:50,4,0,0,1
2013-02-20,18:00,2,0,0,1
2013-02-20,19:00,1,0,0,1
2013-02-20,19:10,2,0,0,1
2013-02-20,19:30,3,0,0,1
2013-02-20,19:40,1,0,0,1
2013-02-20,20:30,3,0,0,1
2013-02-20,20:40,1,0,0,1
2013-02-20,20:50,2,0.5,0,0.5
2013-02-20,21:00,1,0,0,1
2013-02-20,21:10,1,0,0,1
2013-02-20,21:20,1,1,0,0
2013-02-20,21:30,3,0.666666666666667,0,0.333333333333333
2013-02-20,21:40,4,0.25,0,0.75
2013-02-20,22:30,1,1,0,0
2013-02-20,22:50,4,1,0,0
2013-02-20,23:00,2,1,0,0
2013-02-20,23:10,1,1,0,0
2013-02-20,23:40,3,1,0,0
2013-02-20,23:50,2,1,0,0
2013-02-21,00:00,1,1,0,0
2013-02-21,00:10,3,1,0,0
2013-02-21,00:30,3,1,0,0
2013-02-21,03:20,5,1,0,0
2013-02-21,03:30,3,1,0,0
2013-02-21,03:40,3,1,0,0
2013-02-21,03:50,2,1,0,0
2013-02-21,04:10,1,1,0,0
2013-02-21,04:30,2,1,0,0
2013-02-21,16:00,4,0,0,1
2013-02-21,16:10,1,0,0,1
2013-02-21,17:00,1,0,0,1
2013-02-21,18:50,2,0,0,1
2013-02-21,19:10,1,0,0,1
2013-02-21,19:40,1,0,0,1
2013-02-21,20:30,1,0,0,1
2013-02-21,21:00,2,0,0,1
2013-02-22,13:00,2,1,0,0
2013-02-22,13:50,1,0,0,1
2013-02-22,16:50,1,0,0,1
2013-02-22,17:40,1,0,0,1
2013-02-22,18:30,1,0,0,1
2013-02-22,18:50,2,0,0,1
2013-02-22,19:00,1,0,0,1
2013-02-22,19:20,1,0,0,1
2013-02-22,20:00,2,0,0,1
2013-02-22,20:40,2,0,0,1
2013-02-22,21:30,5,0,0,1
2013-02-22,22:20,1,1,0,0
2013-02-22,22:50,1,1,0,0
2013-02-22,23:30,1,1,0,0
2013-02-23,00:10,1,1,0,0
2013-02-23,00:20,3,1,0,0
2013-02-23,00:30,2,1,0,0
2013-02-23,00:50,1,1,0,0
2013-02-23,03:40,1,1,0,0
2013-02-23,23:20,2,1,0,0
2013-02-23,23:30,1,1,0,0
2013-02-24,12:50,1,1,0,0
2013-02-24,13:10,1,1,0,0
2013-02-24,13:30,1,0,1,0
2013-02-24,18:30,1,1,0,0
2013-02-24,20:30,1,1,0,0
2013-02-24,20:50,1,1,0,0
2013-02-24,23:50,2,0.5,0,0.5
2013-02-25,00:00,1,1,0,0
2013-02-25,00:10,1,1,0,0
2013-02-25,01:30,1,1,0,0
2013-02-25,01:40,1,1,0,0
2013-02-25,01:50,4,1,0,0
2013-02-25,02:30,1,1,0,0
2013-02-25,02:40,2,1,0,0
2013-02-25,03:30,1,1,0,0
2013-02-25,03:40,1,1,0,0
2013-02-25,04:30,2,1,0,0
2013-02-25,05:00,1,1,0,0
2013-02-25,11:00,1,1,0,0
2013-02-25,11:10,3,1,0,0
2013-02-25,14:10,3,0,0,1
2013-02-25,16:10,1,0,0,1
2013-02-25,16:20,1,0,0,1
2013-02-25,16:30,4,0,0,1
2013-02-25,16:40,2,0,0,1
2013-02-25,16:50,1,0,0,1
2013-02-25,17:20,2,0,0,1
2013-02-25,18:20,2,0,0,1
2013-02-25,18:50,6,0,0,1
2013-02-25,19:10,1,0,0,1
2013-02-25,19:20,2,0,0,1
2013-02-25,20:00,2,0,0,1
2013-02-25,20:20,3,0,0,1
2013-02-25,20:40,1,0,0,1
2013-02-25,20:50,1,0,0,1
2013-02-25,21:10,3,0,0,1
2013-02-25,21:20,1,0,0,1
2013-02-26,00:40,2,1,0,0
2013-02-26,01:00,3,1,0,0
2013-02-26,01:10,2,1,0,0
2013-02-26,01:20,2,1,0,0
2013-02-26,02:50,3,1,0,0
2013-02-26,03:00,1,1,0,0
2013-02-26,10:20,3,1,0,0
2013-02-26,10:30,1,1,0,0
2013-02-26,15:10,2,0,0,1
2013-02-26,15:20,1,0,0,1
2013-02-26,17:40,2,0,0,1
2013-02-26,18:00,8,0,0,1
2013-02-26,18:30,4,0,0,1
2013-02-26,18:40,1,0,0,1
2013-02-26,19:10,1,0,0,1
2013-02-26,19:20,1,0,0,1
2013-02-26,19:40,1,0,0,1
2013-02-26,20:00,1,0,0,1
2013-02-26,20:30,1,0,0,1
2013-02-26,21:10,2,0,0,1
2013-02-26,21:30,1,0,0,1
2013-02-26,21:40,3,0,0,1
2013-02-26,21:50,2,0,0,1
2013-02-26,23:20,1,1,0,0
2013-02-27,02:40,2,1,0,0
2013-02-27,02:50,1,1,0,0
2013-02-27,03:20,1,1,0,0
2013-02-27,06:30,1,1,0,0
2013-02-27,12:40,1,1,0,0
2013-02-27,13:50,1,0,0,1
2013-02-27,14:00,5,0.2,0,0.8
2013-02-27,14:20,1,0,0,1
2013-02-27,15:10,2,0,0,1
2013-02-27,15:20,2,0,0,1
2013-02-27,15:40,3,0,0,1
2013-02-27,15:50,1,0,0,1
2013-02-27,16:00,1,0,0,1
2013-02-27,16:20,1,0,0,1
2013-02-27,16:40,1,0,0,1
2013-02-27,17:10,2,0,0,1
2013-02-27,17:30,4,0,0,1
